pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
EUR_USD,short,56491,1.1327,2022-01-20 18:00:00+00:00,1.13264,2022-01-21 02:00:00+00:00,sl,3.39,0.02,9,False
USD_CHF,short,88065,0.9134749999999999,2022-01-21 09:00:00+00:00,0.9132214285714286,2022-01-21 11:00:00+00:00,sl,91.59,0.55,3,True
EUR_USD,short,78916,1.13039,2022-01-24 12:00:00+00:00,1.13033,2022-01-24 15:00:00+00:00,sl,4.73,0.03,4,False
USD_JPY,long,1445,114.6785,2022-02-03 09:00:00+00:00,114.9382142857143,2022-02-03 12:00:00+00:00,tp,2.44,1.46,4,True
EUR_USD,long,51833,1.13648,2022-02-03 14:00:00+00:00,1.1429057142857142,2022-02-03 16:00:00+00:00,tp,249.28,1.49,3,True
USD_CHF,short,62793,0.9188149999999999,2022-02-03 16:00:00+00:00,0.9214185714285714,2022-02-03 16:00:00+00:00,sl,-177.43,-1.03,1,False
AUD_USD,long,59751,0.71421,2022-02-03 17:00:00+00:00,0.71143,2022-02-04 08:00:00+00:00,flip_exit,-166.11,-0.98,15,False
GBP_USD,long,121000,1.35523,2022-02-10 09:00:00+00:00,1.3575657142857143,2022-02-10 10:00:00+00:00,tp,210.15,1.45,2,True
GBP_USD,long,120146,1.35704,2022-02-10 11:00:00+00:00,1.35708,2022-02-10 13:00:00+00:00,sl,4.81,0.03,3,False
USD_JPY,long,1430,115.56949999999999,2022-02-10 09:00:00+00:00,115.87842857142857,2022-02-10 13:00:00+00:00,tp,2.85,1.47,5,True
AUD_USD,long,32372,0.7237,2022-02-10 16:00:00+00:00,0.7184492857142858,2022-02-10 19:00:00+00:00,sl,-169.98,-1.01,4,False
AUD_USD,long,49981,0.71702,2022-02-11 15:00:00+00:00,0.7136542857142857,2022-02-11 18:00:00+00:00,sl,-168.22,-1.02,4,False
USD_JPY,long,1396,115.7285,2022-02-14 17:00:00+00:00,115.38785714285714,2022-02-14 19:00:00+00:00,sl,-4.12,-1.02,3,False
EUR_USD,short,46140,1.1356199999999999,2022-02-17 06:00:00+00:00,1.13341,2022-02-18 19:00:00+00:00,sl,132.26,0.8,38,True
EUR_USD,short,56599,1.13296,2022-02-21 14:00:00+00:00,1.1319675,2022-02-22 00:00:00+00:00,sl,111.17,0.66,11,True
USD_CHF,short,95527,0.9187449999999999,2022-02-23 11:00:00+00:00,0.9185150000000001,2022-02-23 17:00:00+00:00,sl,94.06,0.55,7,True
USD_JPY,short,1468,114.5595,2022-02-24 06:00:00+00:00,114.6325,2022-02-24 08:00:00+00:00,sl,-0.93,-0.25,3,False
AUD_USD,long,42055,0.71993,2022-02-25 06:00:00+00:00,0.71889,2022-02-27 22:00:00+00:00,sl,-43.74,-0.26,17,False
AUD_USD,long,79689,0.72393,2022-02-28 15:00:00+00:00,0.7248289285714286,2022-03-01 03:00:00+00:00,sl,120.7,0.69,13,True
USD_CHF,short,97300,0.917045,2022-03-02 10:00:00+00:00,0.9187689285714286,2022-03-02 10:00:00+00:00,sl,-182.57,-1.04,1,False
USD_JPY,long,1441,115.2735,2022-03-07 13:00:00+00:00,115.27900000000001,2022-03-07 19:00:00+00:00,sl,0.07,0.02,7,False
AUD_USD,long,79101,0.73106,2022-03-09 09:00:00+00:00,0.7315503571428571,2022-03-09 16:00:00+00:00,sl,100.9,0.6,8,True
EUR_USD,short,27117,1.10159,2022-03-10 15:00:00+00:00,1.10192,2022-03-10 16:00:00+00:00,sl,-8.95,-0.05,2,False
GBP_USD,short,33590,1.3106900000000001,2022-03-10 17:00:00+00:00,1.3078174999999999,2022-03-11 10:00:00+00:00,sl,132.27,0.78,18,True
USD_JPY,long,1438,118.5945,2022-03-16 18:00:00+00:00,119.05714285714285,2022-03-16 18:00:00+00:00,tp,4.18,1.48,1,True
EUR_USD,long,41629,1.10416,2022-03-22 14:00:00+00:00,1.0999742857142856,2022-03-23 09:00:00+00:00,sl,-174.25,-1.01,20,False
USD_JPY,long,1368,122.15549999999999,2022-03-25 14:00:00+00:00,123.93985714285714,2022-03-28 07:00:00+00:00,tp,14.79,1.48,18,True
USD_CHF,short,42171,0.9316049999999999,2022-03-29 15:00:00+00:00,0.9283157142857142,2022-03-30 08:00:00+00:00,sl,157.86,0.93,18,True
USD_CHF,short,50660,0.920295,2022-03-31 15:00:00+00:00,0.9235328571428572,2022-03-31 19:00:00+00:00,sl,-177.61,-1.02,5,False
GBP_USD,short,26108,1.3099100000000001,2022-04-05 16:00:00+00:00,1.30987,2022-04-06 08:00:00+00:00,sl,1.04,0.01,17,False
EUR_USD,short,64275,1.08918,2022-04-07 10:00:00+00:00,1.0918957142857144,2022-04-07 11:00:00+00:00,sl,-174.55,-1.01,2,False
USD_JPY,long,1297,126.1385,2022-04-13 07:00:00+00:00,126.03550000000001,2022-04-13 08:00:00+00:00,sl,-1.06,-0.32,2,False
USD_CHF,long,61233,0.935695,2022-04-13 13:00:00+00:00,0.9330614285714286,2022-04-13 16:00:00+00:00,sl,-172.83,-1.03,4,False
EUR_USD,short,53382,1.0865,2022-04-14 12:00:00+00:00,1.0803857142857145,2022-04-14 13:00:00+00:00,tp,244.26,1.49,2,True
GBP_USD,short,40252,1.30369,2022-04-14 14:00:00+00:00,1.3078771428571427,2022-04-14 18:00:00+00:00,sl,-168.54,-1.01,5,False
USD_JPY,long,1310,125.95249999999999,2022-04-14 14:00:00+00:00,126.35071428571429,2022-04-15 05:00:00+00:00,sl,4.53,0.91,16,True
EUR_USD,short,22921,1.0770199999999999,2022-04-14 14:00:00+00:00,1.0793000000000001,2022-04-18 14:00:00+00:00,time_stop,-52.26,-0.31,49,False
AUD_USD,short,48699,0.73689,2022-04-21 17:00:00+00:00,0.7303200000000001,2022-04-22 09:00:00+00:00,tp,239.36,1.48,17,True
USD_CHF,long,37399,0.954125,2022-04-21 17:00:00+00:00,0.9571142857142857,2022-04-22 17:00:00+00:00,sl,137.76,0.85,25,True
AUD_USD,short,44276,0.71533,2022-04-26 15:00:00+00:00,0.71528,2022-04-27 01:00:00+00:00,sl,2.21,0.01,11,False
AUD_USD,short,40070,0.71238,2022-04-27 13:00:00+00:00,0.71241,2022-04-27 16:00:00+00:00,sl,-1.2,-0.01,4,False
AUD_USD,short,35802,0.70753,2022-04-28 13:00:00+00:00,0.71232,2022-04-29 00:00:00+00:00,sl,-171.49,-1.01,12,False
