pair,side,units,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl_usd,r_multiple,bars_held,partial_taken
GBP_USD,short,63621,1.29704,2024-10-22 10:00:00+00:00,1.2992442857142856,2024-10-23 05:00:00+00:00,sl,-140.24,-1.03,20,False
EUR_USD,short,70318,1.08071,2024-10-22 14:00:00+00:00,1.076792857142857,2024-10-23 11:00:00+00:00,tp,275.45,1.98,22,False
AUD_USD,short,77132,0.66856,2024-10-21 07:00:00+00:00,0.6649671428571429,2024-10-23 11:00:00+00:00,tp,277.12,1.97,53,False
AUD_USD,short,78806,0.66323,2024-10-24 15:00:00+00:00,0.6596171428571428,2024-10-28 01:00:00+00:00,tp,284.71,1.97,35,False
EUR_USD,short,70925,1.08049,2024-10-25 17:00:00+00:00,1.0826014285714285,2024-10-28 12:00:00+00:00,sl,-149.75,-1.02,20,False
USD_CHF,long,96400,0.8669650000000001,2024-10-29 11:00:00+00:00,0.8695357142857142,2024-10-29 12:00:00+00:00,tp,285.0,1.94,2,False
EUR_USD,short,79079,1.0777299999999999,2024-10-29 13:00:00+00:00,1.0797342857142858,2024-10-29 14:00:00+00:00,sl,-158.5,-1.02,2,False
USD_CHF,long,81653,0.869515,2024-10-29 13:00:00+00:00,0.8677657142857144,2024-10-29 14:00:00+00:00,sl,-164.6,-1.05,2,False
GBP_USD,long,21145,1.30122,2024-10-30 16:00:00+00:00,1.2942642857142859,2024-10-31 02:00:00+00:00,sl,-147.08,-1.01,11,False
GBP_USD,short,17828,1.2855,2024-10-31 16:00:00+00:00,1.293497142857143,2024-11-01 12:00:00+00:00,sl,-142.57,-1.01,21,False
EUR_USD,long,72629,1.08868,2024-11-01 13:00:00+00:00,1.0867,2024-11-01 13:00:00+00:00,sl,-143.81,-1.02,1,False
USD_JPY,long,883,152.9045,2024-11-01 15:00:00+00:00,152.19828571428573,2024-11-03 23:00:00+00:00,sl,-4.1,-1.01,8,False
EUR_USD,short,64303,1.0751,2024-11-08 15:00:00+00:00,1.0708392857142857,2024-11-08 17:00:00+00:00,tp,273.98,1.98,3,False
GBP_USD,short,37977,1.29018,2024-11-08 17:00:00+00:00,1.2826914285714288,2024-11-12 06:00:00+00:00,tp,284.39,1.98,38,False
GBP_USD,short,34810,1.26345,2024-11-15 15:00:00+00:00,1.2677314285714285,2024-11-18 18:00:00+00:00,sl,-149.04,-1.01,28,False
AUD_USD,short,68202,0.64892,2024-11-19 10:00:00+00:00,0.6511228571428572,2024-11-19 13:00:00+00:00,sl,-150.24,-1.02,4,False
GBP_USD,short,51151,1.26267,2024-11-19 10:00:00+00:00,1.2656242857142856,2024-11-19 15:00:00+00:00,sl,-151.11,-1.02,6,False
